ProductCategory,Region,CustomerSegment,IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue
Furniture,North,High Income,No,522.8946380204239,119.61412333896631,2.343182729474326,351.5047225562714,4.700876721152017,107.05482459173862,21,1988.596734373088
Toys,East,Middle Income,Yes,427.11769009070537,166.9051141906601,0.985350249192807,370.98187251179667,4.395504354886609,119.5455404854103,7,1755.326344596196
Clothing,North,High Income,No,530.4278391632531,200.20996886646145,2.2289295899284043,386.68898642426603,4.041755274950486,108.28531573326946,91,2454.87182486686
Electronics,West,Low Income,No,612.428536833052,202.1364065252978,0.5253273723945758,241.78769409735992,3.6362678471630367,120.70850868826224,12,1708.4318170278564
Toys,West,Middle Income,No,642.8060777123246,234.7018202738361,1.2075350407158587,276.0157786432145,4.061152145044262,57.13214975211407,84,2560.6675995065143
Clothing,North,High Income,Yes,549.0662156609859,154.2705709803228,1.349094946461601,443.2370811285752,5.065613738049336,98.32640898058396,57,2276.595923315633
Clothing,East,High Income,No,546.1267943409356,176.59948574985003,1.6258946953771736,438.4832305182779,4.743849301927288,101.11374956163121,78,2503.274064813114
Electronics,North,High Income,Yes,475.9861085975689,225.36748304401848,1.5532551702734432,293.87291517461193,3.9248523696994333,97.64231470929614,74,2246.4358750610622
Electronics,West,Middle Income,No,602.9712895535159,90.07196303214945,1.6828492621090299,348.2489139734795,3.259026493463661,102.46400986492856,23,1798.1188333217826
Furniture,North,Middle Income,No,392.96485486602126,219.24676259461464,1.408521287244892,355.2479897141468,5.1040481477644155,91.83334551261802,30,2133.6842228113546
Toys,West,Low Income,Yes,591.3850143408165,238.19743078474613,1.9797943441897499,440.61157057228263,3.635580020622945,115.7795503889755,58,1986.1929605474425
Toys,North,Middle Income,No,471.23952658191973,133.31696386608803,1.8459178187053589,327.62243119504615,4.2650376687996925,89.28862612154349,95,2662.0060426808536
Furniture,East,Middle Income,Yes,649.093682720173,184.24885258574935,1.3552185642764436,203.01704809503755,3.220641567153598,95.64514025688958,52,2404.8258738918203
Toys,East,High Income,Yes,558.8206407040075,274.63299082535735,1.9211968450951737,261.9195257201975,3.8384576349029214,128.88075328471768,56,2336.778755741142
Toys,North,Middle Income,No,493.21337689268995,232.99141488655738,2.5342176702605395,550.6829327634659,3.2186083016736378,126.08878077364236,10,1476.8152832379055
Toys,North,High Income,No,476.35123510957266,222.3486136485433,1.1633707726051656,199.3102994105645,3.4190572820021807,103.1526887107731,19,1613.7216785183548
Toys,East,High Income,No,552.5612854448437,249.54796575622433,2.337668257967038,304.0223297302064,3.5376422502464258,87.26223576157518,19,1837.3954123133453
Toys,West,Middle Income,No,547.7124347686055,290.22725588062514,1.208262341700005,485.08267522019617,4.238502263507522,67.31453916480844,87,2548.6572832807956
Electronics,East,Low Income,Yes,460.16569954994725,200.92670349091858,2.205162977975249,236.02054065724377,3.9519549120012987,97.37298857668281,59,2182.3068808921425
Toys,West,Low Income,Yes,509.18357582683467,179.64054978889877,1.227031999823367,81.84803989389295,5.356129553524545,110.16358875639342,44,2372.801006616443
Electronics,North,Middle Income,No,589.6390087348602,249.4269205486966,1.88283121257813,96.56021885625077,4.566898662631038,85.57677077281997,59,2480.573948166788
Toys,North,Low Income,Yes,363.66437421197503,190.62734320252451,1.5898165552989845,236.46288289889318,4.577745522438718,100.11857494955443,96,2489.554660197781
Furniture,West,High Income,Yes,572.5878220553714,153.59906709905283,0.6073707660380551,158.9652198088055,4.251833769391098,93.03121989585651,84,2468.2935925129063
Clothing,North,High Income,No,552.1214578359354,172.99668735063787,2.4577761862428256,382.97338698100015,4.138025991098442,65.55610151792175,4,1738.9372568735255
Electronics,West,Middle Income,Yes,618.6647475561491,215.61647910291904,1.0522740054959767,321.4515285447894,4.594528661031346,102.34332438095859,97,2633.477450758559
Toys,South,Low Income,Yes,428.4346298696762,177.52020987945596,0.8652003443216043,129.2930169601303,2.8093893675319452,108.7017961346422,65,1889.5140818087214
Furniture,East,Low Income,No,500.5716086092891,181.25123762860431,1.1802806096642458,172.37192861930833,3.6888945083559674,103.18838762898147,13,1654.8166101362967
Clothing,South,High Income,Yes,520.5068376004896,148.6342092677398,2.7656236166315584,399.21123944694716,3.319752848825738,132.24995533878015,67,2212.57553205987
Electronics,West,Middle Income,No,573.8796517200235,271.7683258101406,0.8731432062099311,315.4527244559065,3.057855406850745,93.5626586198172,12,1735.1520959767338
Clothing,East,Low Income,Yes,542.9116929161,182.86866401562645,1.5891217588418138,414.69050755124454,3.615652632265845,91.97367407478036,93,2419.9437012022863
Furniture,West,Middle Income,No,376.04449011877256,164.42445146923802,0.9384188368294237,389.52086146823063,3.4261061961152808,143.32920379426463,55,1638.36862743922
Electronics,East,Low Income,Yes,529.1044032861646,169.74385966971934,1.0241458809175266,207.9583436821392,4.59709804487181,75.02514093116606,61,2334.290252435586
Clothing,East,High Income,Yes,700.4228774270408,240.12629874810722,0.7002887154352246,370.55744525348445,4.045816014343463,87.6035934980556,95,2631.9241284841773
Toys,East,High Income,No,561.1757575961315,228.6599289251581,1.6575841018992103,345.0280852877368,2.995017945087038,107.21966502055703,41,1817.2851957800503
Electronics,East,Middle Income,No,663.80469445366,174.90726479285638,1.4193900743755914,143.06232365896318,4.157020764654237,122.50541902846712,36,2205.4630090980004
Clothing,West,High Income,No,604.3061377294812,201.615651898771,0.9343168782133553,191.0417336617171,3.4939032905174128,118.69671446025791,2,1586.8147258672486
Furniture,East,Low Income,No,636.2401935438409,213.83522119262423,1.9366017339792208,495.01363907424184,4.031147615621363,79.20238602695176,22,1824.1956902214947
Furniture,East,High Income,Yes,530.9968660984705,164.7959653747197,1.9893603576038732,225.7887809653009,4.196860841749414,132.5529044156312,22,1905.6926323620355
Electronics,South,Middle Income,Yes,552.1845109612117,122.96886063050036,1.7036093040903857,332.9216893066481,3.6247588056101345,109.28120534274638,41,1978.2025765983963
Clothing,North,Middle Income,Yes,525.5517756641375,225.75187097156223,2.0853349695870693,284.74794014496894,4.108679918569208,83.61259489841555,95,2678.2964644603103
Electronics,North,Middle Income,No,500.4340865049523,167.56329180008623,1.325494867017648,314.6979161502137,4.201036713373674,85.29599085693012,14,1616.299487513982
Electronics,South,Low Income,Yes,574.2194980069105,222.01741751919596,1.661187348292238,290.0401545514998,3.9178645021215335,101.43093414066001,93,2545.735003909925
Clothing,South,Low Income,Yes,447.8998060992799,216.05133211237717,1.3274251713559793,377.21498343545454,3.6401877027343064,143.04647827886916,35,1787.7328228665538
Clothing,West,Low Income,No,688.5382316014634,202.78961506277557,0.7463334410311592,375.11926754823395,4.0015712089998985,104.24896115002295,50,2108.4226149599644
Toys,West,Low Income,No,407.19870323117266,178.69364256051657,1.609623200415679,309.4339654059423,3.9302569661524482,142.86323036043706,9,1467.06967756504
Clothing,West,Low Income,Yes,581.1388119917159,168.30358887420905,1.579338953187229,227.64215651175823,4.158260389016631,117.561747701574,96,2645.9409670002156
Furniture,South,High Income,No,637.8671417303589,143.0791297481888,1.4849028460289717,254.496892724095,3.868113487549516,74.75403055556556,59,2190.0088977197606
Electronics,South,Low Income,Yes,482.3378246039597,169.26260228054556,1.6869376951217196,173.9264242556552,3.403990108411514,128.15020828444491,56,2085.2623920245164
Electronics,East,Low Income,Yes,388.7022688861836,228.4407505775094,2.2059512168549302,273.2456558592378,3.9154954849694446,81.11697195960096,91,2419.8341258516266
Furniture,West,High Income,No,615.5529589282355,269.8912871061997,1.397790009209663,158.68598396448644,4.163338831686708,87.69776337779518,10,2114.4138737472686
Clothing,West,Low Income,Yes,520.3395310050255,262.55496711211595,1.021415615379387,317.5077759769925,4.092567760407127,105.51506137240736,25,1761.8247251500134
Furniture,West,Middle Income,No,581.3316072601743,207.27115080874398,1.376124495270997,323.6798582926269,3.9445368724260415,99.43129690095101,45,2223.0016632055795
Furniture,North,Low Income,No,489.05454011626824,269.86470303408186,1.4315799833185987,380.42015693215444,3.7566935051482435,117.86828871694512,97,2536.1380954899737
Toys,East,Low Income,Yes,673.1924682322397,184.659118606961,1.991794286974096,202.3931365401735,3.7308287364113224,110.03443865327645,11,2091.8226812915223
Furniture,West,Middle Income,Yes,288.29919477936517,135.44766587424647,1.5533315516625597,207.82437591323662,3.7827287972912056,97.64143418396057,9,1517.1122692949016
Electronics,West,Middle Income,Yes,537.6177551283735,296.0437209605138,0.9259053209903797,421.97610948183393,4.538080097956155,133.97852309253517,7,1738.6809227460412
Furniture,West,Middle Income,No,634.1749483751598,226.6404143228385,1.9027289317854459,190.50156296385336,3.526074687668704,90.50922761708361,71,2338.825353541279
Electronics,North,Middle Income,Yes,510.5339044829396,123.26846247300399,1.8225639193969208,464.09729752152055,4.04549479835207,79.99950719287646,34,1819.8071190901173
Electronics,North,Low Income,No,530.2358693016912,277.9524289318681,1.5535512258823072,226.08823067834598,3.371001061424204,109.26598251864576,83,2240.2715500988493
Electronics,South,Middle Income,No,456.59881874329915,162.8288757445608,1.9741232318189101,226.64733631358072,4.382366143084567,99.63633241417294,20,1934.6004021617205
Clothing,East,Middle Income,Yes,502.06885078666176,173.70588711374333,2.057803505621696,367.42478765709933,3.7319336434939516,104.90752523558169,89,2446.530921550243
Toys,South,High Income,No,332.8143386863695,251.06915695416023,1.3112797548571105,343.9513222958184,3.587193521259128,114.76322896816194,5,1301.3586887673075
Electronics,East,Middle Income,Yes,428.1568667380309,268.08535568283475,1.0499193832450988,431.3229451675602,4.107724269454139,96.29814340656158,93,2353.0650743767246
Electronics,North,Middle Income,Yes,421.32448728977715,149.96304857793683,1.4940617901493751,148.69566782158293,2.7696259010316946,137.17217793357028,55,1743.4831271325154
Clothing,West,High Income,Yes,566.9123991029298,273.54953810133895,1.7683058627179151,342.6908342244067,3.35026147715723,105.2997305962655,91,2513.0621222999116
Electronics,South,High Income,Yes,442.86302407122656,243.71183982047205,1.4473225306483197,296.3221156557215,4.180454543630131,90.99212737937242,89,2377.1698148989763
Furniture,West,Low Income,Yes,445.752445006018,160.01255940306794,1.0057882086221515,213.86175564528327,4.507303048087514,111.79158489921303,15,1737.8478758743536
Furniture,South,High Income,Yes,462.207663971486,187.70468678582478,1.5813359862603595,450.51783144008624,4.225468657850179,98.29037477905975,48,2027.5785507031917
Toys,North,Low Income,Yes,425.13552974846823,275.8067948286779,0.4832496650047473,318.8279839106473,4.069716481814783,102.26593639268117,4,1569.3447931847747
Electronics,North,High Income,No,526.9022269261698,121.97191986958532,1.337769463895233,294.97207141019396,5.2051920789679755,77.87735141828982,78,2605.099736594857
Clothing,North,High Income,Yes,537.763146943291,269.03571879461094,1.925582949745082,336.32049804750807,4.2457001397723815,80.14413049608693,81,2538.3044958203213
Furniture,South,Low Income,No,582.5018579721759,242.32035639182624,1.952719183727388,161.7316586309788,3.4777435418010634,121.23180673826782,21,1993.593450783891
Clothing,East,High Income,No,565.2750082287943,225.457038113535,-0.3798894633384464,200.11151796631788,4.512330898615778,75.31285097541358,80,2459.2225373409296
Clothing,South,Low Income,No,555.27577449847,206.58478442855036,1.4037079477734034,273.3903074503238,3.6794826357955435,97.55247533982735,90,2513.118534815304
Furniture,East,High Income,Yes,467.10316660025563,298.5068991231239,1.799637897610629,325.3121344635428,3.6458811813954606,106.51701275705277,9,1565.1223105706504
Clothing,South,Middle Income,No,460.68962496621214,305.89618003524515,0.9119589637838428,401.97074960359276,3.3095335698106454,128.26052030244813,66,1923.310643702915
Furniture,South,High Income,No,412.87889976515436,169.23851249911726,1.3140226625468359,229.20630166407568,3.7942927789481757,90.3744477581528,79,2249.4110803925596
Clothing,North,Low Income,Yes,411.0756311105899,230.61023936158335,2.103858377954753,210.93669442682443,3.385252509773713,115.17798909751042,35,1892.9342374652101
Furniture,West,High Income,Yes,519.426140967926,293.7188248588916,1.2579182917111282,340.1141093402805,4.278712302517088,97.58950503858169,88,2516.9343582957563
Electronics,West,Low Income,No,428.0583959219919,160.74777094999948,2.299320834452653,289.12815917075784,3.9372922383673385,56.39760192679277,51,2159.4377459184902
Toys,East,Low Income,Yes,646.8324133355959,212.15697871559385,1.1294071417749922,146.29804815547087,3.3195230436026333,100.92151575671764,78,2681.238250085287
Furniture,West,Middle Income,Yes,496.2499176925507,250.19377211412456,2.2049400858090156,226.5299621293731,3.9594783351692397,98.66185012655123,37,2269.72970210606
Furniture,South,Middle Income,Yes,650.1390107159541,99.25532975294655,1.516781777435608,285.45856106015367,4.496915630165702,108.50243344842048,6,1833.7890147910755
Toys,South,Low Income,Yes,557.1767054571167,241.42776143489448,1.060836356399868,287.66371922308696,4.811130686027561,87.1470054405939,82,2589.075922479044
Furniture,North,High Income,No,422.2763565528288,145.5783988294801,2.2066070414596526,307.1886618266585,3.105192269375994,89.27950154203641,86,2276.7661325275285
Furniture,North,Low Income,Yes,493.7953811418182,209.61656824778342,0.8967625232092246,195.97443519626586,3.6108272877079735,124.02138916210168,82,2399.1950537790326
Clothing,West,Low Income,Yes,332.6547658882284,257.21724254459093,1.1020138779703352,289.5188203584796,3.355324850482822,93.27706803006976,51,1668.1335410008364
Toys,East,High Income,Yes,519.0425355065285,80.54096520300355,1.7449597036447395,375.76627015823067,4.176775530424115,61.731392554758,66,2163.550313127413
Electronics,West,High Income,No,431.4231592154683,239.2929443871948,1.540408697251308,68.9892559426275,3.295544795059606,109.80888896685337,96,2546.8952231649737
Furniture,West,High Income,No,388.65419917847385,301.91644923154155,1.636981878126439,277.4088006688612,4.529617523938828,117.25129193327643,17,1754.3835013899266
Toys,West,High Income,Yes,652.2146758548047,173.3349500167068,1.3158408384218796,167.04234098281805,4.601846456704778,117.07527236243891,65,2500.415375131645
Clothing,West,Low Income,Yes,603.0587740984288,228.8345073392062,0.9003032443179172,297.421464899093,4.409059358577537,87.69334108701703,9,1786.8091253023017
Electronics,South,Low Income,No,600.3038978762463,266.7643165349694,1.1738721184743524,179.61720863156657,3.6413563038971706,100.00457883705926,13,1809.7017857575115
Toys,East,Middle Income,Yes,578.2111276650944,120.35274758950129,2.1601996407233353,310.72596279224456,3.6728402839155523,110.62555180193621,58,2041.6221474258227
Electronics,South,Low Income,Yes,376.5110955874217,237.86848792668764,0.8315095519757121,430.13091069867676,3.771676388288652,119.27825361354084,30,1669.6044983839859
Electronics,East,High Income,No,459.9520507193162,251.18831162988903,2.3222337166749725,221.6432702236483,4.5525375699349695,110.04160769506615,31,2054.4013294477054
Electronics,North,Middle Income,Yes,466.0496358530113,231.93101099683835,1.6579294932792712,233.24472524044742,3.150983862760361,115.51247372126471,23,1709.0631809536296
Furniture,West,High Income,Yes,329.0262925901069,204.33113461025607,1.2015975470734515,262.4118920453759,4.193062057934927,85.35705019800214,63,2050.9786079605906
Furniture,South,Low Income,No,444.2998905156011,149.9793609096937,0.4989735077613209,325.494572258357,3.533275619906985,54.19806276689713,28,1442.0360020053063
Clothing,East,Middle Income,No,445.39020243829566,269.57116767681214,0.5646572079409533,218.4762983099128,3.790289615707944,121.07390404622176,59,1905.1137718168275
Clothing,North,High Income,Yes,512.5998947494962,201.7251782615829,1.3220580500700496,269.5831075635797,4.368071724016406,81.07964246960798,10,1780.7657356392517
Toys,North,Middle Income,No,753.2387600238344,154.80597936882023,1.261477967121214,246.4407803711872,3.2422768372173,96.5715817257819,89,2554.5105604208966
Clothing,West,Middle Income,Yes,497.91037233952613,184.09870847927155,1.5588742872315224,262.6778004210911,3.8611297455571365,116.1568589545677,90,2521.942053721706
Electronics,East,Low Income,Yes,512.6514454569667,218.41927456673386,2.3595721671693433,326.43290578902224,3.935581444059881,100.53372101149098,26,2021.1564542483834
Electronics,South,High Income,Yes,474.9789727235858,121.94075215578948,1.7687970081351203,344.08510636545765,3.981303830850084,114.05340383463599,77,2068.96718007224
Furniture,West,Middle Income,No,573.7712880053745,200.89651762920587,1.4356556086277144,181.8559482547223,3.948409467417409,149.0971604008589,17,1883.1849153659368
Electronics,South,Middle Income,No,392.6082791354223,179.15613914710053,2.108422178370011,326.120647813038,4.278329142354866,111.03031737960154,40,2055.3866779800915
Toys,North,High Income,Yes,689.6037495153939,266.80132406829944,1.5753269633695528,551.6609269379617,3.7740052218617146,85.42728856877848,68,2526.8243521593386
Electronics,South,Middle Income,Yes,487.58407925331807,106.25547013561355,2.29985449688009,423.5380074142954,4.182683468567633,71.05573078207482,23,1592.9429806146304
Electronics,South,Middle Income,No,460.48101669689356,246.9378821251242,1.163956853316319,248.65139047441232,4.164919417031567,113.53359909564004,35,2074.4385306727886
Toys,West,Middle Income,No,597.00370736638,270.8547412801257,0.9261046140712007,310.5522822984427,4.143034281284176,101.63014082160853,75,2378.5679452790287
Clothing,South,High Income,No,410.90774079551466,108.14556814260688,0.49983386187257084,297.3137387421053,4.263919344605048,72.42080545561772,76,2186.036184486932
Clothing,West,High Income,Yes,571.9250983055333,114.14087570964622,1.4472943712607957,336.75637751749514,4.141040199462574,123.5814070675245,9,1654.3656512409395
Toys,North,High Income,No,640.5170055595361,289.29500232832396,0.8826792383214552,266.2228332067526,3.955163670501495,114.48297237815278,79,2645.259437570148
Furniture,West,High Income,No,475.86572275969905,154.78139756985337,0.8755984337551588,278.4680131408432,3.3655263826808666,99.7682883073932,45,1760.0492419740342
Electronics,West,Low Income,Yes,705.2841613079871,354.7414560244225,2.0171597082009107,241.5340839215587,4.678593400400201,143.73612987316093,37,2416.0739691321974
Toys,East,Middle Income,Yes,564.4291526261254,109.7079982239917,0.6389491876632849,387.6350862813121,4.847312804255145,120.46339938328826,69,2272.617051367999
Electronics,South,High Income,Yes,565.669425966443,208.50237024935603,1.5517792362486604,324.8776971130172,3.820296427003199,80.18712099307426,19,1870.4781513285209
Furniture,North,Middle Income,No,636.586533518599,198.83031313736413,1.4583836448646716,325.48448387724636,4.228203925677122,123.45264121032346,75,2496.5003445888806
Electronics,West,Middle Income,Yes,663.0734954636373,189.59021162175213,1.5460655741658151,397.47033166278726,3.726193560487132,105.0984363058473,73,2302.6788938131535
Toys,North,Low Income,Yes,526.1838986406381,223.14811803528912,2.1920512343729874,398.65385558920235,3.639890108908351,137.86617135599582,99,2462.016841494697
Electronics,East,High Income,Yes,579.6905441376938,226.03232123645336,1.0871543481945576,383.55984261615146,4.027657905668651,118.85967908521445,27,1823.6430497757274
Clothing,South,High Income,Yes,639.6341493160928,191.6170508685448,2.1924742435491753,396.2531265689656,5.403727916024672,109.68610580425309,13,2103.825274455272
Furniture,West,Middle Income,No,383.8188923638563,149.2913028086365,0.6198974719264747,425.01344717982073,4.797673505501432,108.54756209027822,57,2049.0181245207723
Furniture,South,High Income,Yes,327.0497600367352,252.38801821206897,1.8253705185332323,222.67046875503456,4.722766795508807,76.23029963106006,60,2193.4642825676333
Furniture,East,Middle Income,No,494.2446079594095,231.40263315414182,2.238186689435554,276.10575495640603,4.259385957171617,89.75953743342988,12,1832.917690181799
Toys,East,Middle Income,No,324.65086425806203,205.7291845308037,-0.5270250423801168,356.7158666232042,3.5412374592160156,104.16705344322231,9,1134.6188029495147
Furniture,North,Low Income,No,468.60049036920475,229.81837412086796,1.4823035374349594,229.15763386836528,4.5184078269300185,72.56500338917445,92,2679.2882039689343
Clothing,West,Low Income,Yes,531.4373534199137,238.4470725045565,1.441634677541957,270.93964763918166,2.5788965614803767,109.3437788750889,77,2219.475371542511
Toys,North,Low Income,No,472.43612339448737,161.913397825934,1.5359242546027214,315.5533776915581,4.195437328565719,85.13443843683449,84,2344.20768971751
Clothing,East,Middle Income,Yes,485.84069518963094,228.0340186740903,2.3557789604950496,281.58915722323576,4.548938968859593,92.13640366881933,77,2541.2513992289087
Electronics,South,High Income,Yes,399.8333486379075,172.34821372408288,1.1181845668357122,305.28149994745576,4.075742127372429,114.21401006541194,27,1760.517199549671
Electronics,North,Low Income,Yes,578.8143543970943,240.10166782934,0.9077457349102557,208.36866224920743,4.829686190140236,88.88100147561059,90,2696.267835084506
Electronics,North,High Income,No,393.65366328776605,190.38002067883843,1.5395613413795874,296.9796233852909,3.2870561623466905,109.389751965814,63,1895.6375134183959
Electronics,South,Low Income,Yes,289.70982689449664,230.585978684086,2.0621567206530034,310.7219252944676,4.800347828602607,102.89940051863807,93,2567.9546934556615
Clothing,North,Low Income,Yes,479.266122746678,178.31023501452387,1.7793174415524098,429.2003494043758,3.9211441475821376,78.82750820765747,29,1721.5797258365367
Toys,South,Middle Income,Yes,591.5019924919956,233.18512179688364,1.517160998415527,278.50964472939984,4.725391389101611,117.62787279810642,22,2133.9352747253643
Toys,West,Low Income,No,507.98307918829767,151.06153854419958,1.3853844985939154,247.97889833955935,4.510098436229637,118.65506464632519,73,2254.6302521269695
Furniture,South,Low Income,No,383.5202984919765,201.8084439931731,0.49653483550938216,357.0355247561163,4.757035256027468,119.74208396870918,88,2418.51190214601
Clothing,West,Middle Income,No,510.19509674063363,249.0316257554967,1.7929312643086055,46.0200849493219,4.487732755021598,138.1536126862796,19,2076.6497021068435
Electronics,South,High Income,Yes,543.830370476835,223.36023286229624,1.8526702914792927,274.61212356443036,4.345967479509429,91.77729797291978,38,2196.6540270596456
Clothing,East,Low Income,No,509.03166915189263,209.60143667246058,1.1538332159233666,258.9029230629953,4.6830818760175354,61.0070961147625,95,2781.3085407255508
Furniture,East,Middle Income,Yes,473.5415753111414,290.17806698253196,1.2676400666035437,320.8737325445364,4.027739678741508,86.85987440688628,39,1954.9554188534999
Furniture,West,Low Income,Yes,548.6038681642749,251.1818434244461,0.9758854895197582,399.69810034725003,4.301170857958634,119.18984010840245,15,1649.637591488273
Clothing,West,Middle Income,No,326.15730971798547,242.77699746265637,1.9340617363946493,424.102495912108,3.998191024715563,98.37260153079104,54,1899.9270251003525
Clothing,East,High Income,Yes,410.60446092374195,232.90138894582526,1.3170668596528115,319.75581490018766,3.657083395429253,71.90454634175094,32,1845.3199996840235
Clothing,West,High Income,No,369.479190219469,239.1348436123332,1.4253476663389955,175.8653030844738,4.263473127682582,66.33154047471635,46,2038.8635956842618
Toys,South,Middle Income,Yes,634.8386371988156,282.8551005276082,1.8146320581719646,258.8650714927042,4.098372900449727,128.40710023366796,61,2401.8734772005105
Electronics,South,Middle Income,No,571.2031720988388,179.11656561395026,1.6634870267147293,267.6359900045979,4.6284871204518945,112.17165113656785,93,2731.2414681754294
Clothing,East,Middle Income,Yes,518.5125034314018,250.4701982637621,1.7816405673835134,329.3772340641707,3.9038728038927832,90.06668548507795,52,2212.641712438285
Clothing,North,High Income,Yes,354.93783466471916,217.8243944387388,1.5874186530177485,304.49972321283445,3.6196542760073416,137.65031061632203,34,1699.354143206637
Clothing,South,Low Income,Yes,574.4147788948119,180.84412314330032,1.5985591675613502,244.93614977309375,4.621504765080835,152.97807242771918,73,2556.2879391676734
Furniture,West,High Income,Yes,638.6540134991816,195.01374484793604,1.5938189271821268,199.86812464668247,4.031670543541772,120.69690206778148,35,2103.018888054893
Furniture,North,Middle Income,Yes,557.1494736463562,210.95773407731716,1.7264578796745051,230.51384802855264,3.604385430580474,115.10686435237565,70,2286.8027762401734
Toys,North,Middle Income,No,496.48225834964427,157.0029966165289,1.7507535458570067,227.57224931475733,4.694522993367811,110.56507198684811,37,2146.990376621186
Electronics,South,High Income,Yes,563.1718031850615,243.20063877502236,0.8876460196269743,429.726159482885,4.463380353777608,117.11379233556387,78,2501.325630180966
Toys,South,Middle Income,No,527.2916114252689,194.85742879554806,1.2014028743573841,238.4273114954698,4.924416249382431,139.1673961356874,61,2408.8649923620014
Electronics,North,High Income,No,592.6076233639739,204.2464581121337,1.3983208682490023,304.8108844573006,3.8295426985553167,80.5456343728872,49,2092.630020541786
Furniture,North,Middle Income,No,590.3685641792953,267.86012749639036,1.7259091282477745,377.47531266780754,3.75959210625783,93.21847179407978,9,1852.103773394983
Furniture,East,Low Income,Yes,477.89344633896735,206.48741026134013,2.2987116814131214,315.59186291461214,3.4567141949747464,99.04424937531773,19,1679.4246240148884
Furniture,West,Low Income,Yes,433.93586171158904,277.63342222105524,1.0933884841833494,213.11978872438132,3.716547491856585,111.4861696995522,87,2421.295462583631
Toys,East,Middle Income,Yes,460.01770593138224,173.7592745552428,1.939325837690094,378.80680222394295,3.8068199365040627,131.30851327489634,28,1829.6162201679756
Clothing,South,High Income,No,553.5850335004934,145.14650806026745,1.2155267438597854,328.33496957626977,4.341500732267273,108.25658587159339,80,2312.172319338646
Clothing,East,Low Income,Yes,466.05603482021917,185.50034265275585,2.185258417822327,125.16098113165668,3.53531510037032,112.50467736934144,26,1878.4007913375804
Furniture,East,High Income,Yes,424.9470381846176,59.264265025409344,2.456171965898477,399.6577148795424,3.6683315813052806,113.53434494700652,38,1481.1149264288047
Clothing,East,Middle Income,No,499.90466287467933,245.28808762354717,0.6259931531856685,369.8703762482682,4.8483286516216095,100.46171321391077,40,2063.347630070344
Clothing,East,High Income,No,610.7456930668951,148.05507293562525,1.3368332171463155,327.0800389144199,2.5345343798820092,91.6773582172602,25,1663.8422485832966
Toys,West,Low Income,No,513.5108067134064,169.1152289276865,0.3248776589912259,430.7810788556435,4.240130296393766,101.49353214417657,99,2470.768533798519
Electronics,West,High Income,No,472.3782003999573,235.81392808104636,0.6550819877204473,368.0374162810047,3.354791693612301,86.9140796265581,69,2104.0274499568727
Furniture,North,High Income,No,532.0431792946765,205.95605489589457,0.6862373798731478,390.2353447018302,3.597373930500564,87.25807949204719,71,2167.420407505388
Furniture,South,Middle Income,No,508.40392090498676,177.97272709599397,1.8120329874056433,382.91212725748255,4.7116808688152485,107.36071149100425,23,1892.5207938971107
Toys,East,Middle Income,Yes,306.63629589903223,98.17288137391154,1.7184918221635517,360.5635192595213,4.035788272148364,90.43550506958628,89,2008.436186454611
Toys,North,Middle Income,No,569.6759143019159,265.0404014948597,1.9006222273305244,156.72937230902812,5.328538043142698,136.93409130655837,65,2775.444097938256
Clothing,North,Low Income,Yes,540.7458439947109,236.15400167382322,1.8039582591874606,166.28261936531044,4.313406313622393,102.93085728868604,22,2096.513704532005
Furniture,North,Low Income,Yes,501.6171798945746,302.78606648491257,1.742532410733123,368.06723862742945,3.585163062617149,127.1850553942796,64,2053.82198106795
Electronics,West,Middle Income,Yes,606.235670072292,170.18100820047965,1.555928525672341,398.5320591260104,4.278869509832342,75.09811220441514,68,2418.647621666406
Toys,East,Middle Income,No,621.2999364250198,127.27748678109961,1.434559847327309,243.5861281945265,4.564986207695336,75.71024878321958,58,2393.529083293138
Electronics,East,Low Income,Yes,579.8768661473551,249.73776426322118,2.009798866022388,210.89897249871902,4.260966339385128,97.77862484292265,28,2116.2313101775626
Electronics,South,Low Income,No,414.9699183964466,190.59700412998245,1.5061389445120192,321.0120109434812,3.892319547354328,118.73533563658545,78,2278.6101186641645
Furniture,East,Low Income,No,418.428888937304,231.4084929534478,1.7625894907942987,183.8356194461902,3.154471303685635,90.19884298426844,97,2371.998895482179
Furniture,East,Low Income,Yes,611.7335540001984,280.99576436632776,0.33485733298393017,286.4881724700941,3.8387770382318736,97.99246273054844,68,2292.3249248095713
Toys,North,Middle Income,No,312.27760730548005,219.40765482320882,0.91246545957046,271.5914821187786,4.833808171102184,119.99850831602824,75,2131.3422572777868
Furniture,South,Low Income,Yes,485.1152484837886,208.36494502727666,1.9901121268226325,282.0434637598742,3.6016416172300554,92.23942920174942,96,2555.292368064556
Furniture,East,Middle Income,Yes,543.9825807031083,211.5001393152795,1.1657825332834078,450.75448143242403,3.794089448197962,84.84963207619602,4,1406.845078395758
Furniture,West,High Income,No,324.95922645524956,118.13759070176677,0.8023212410837963,249.28068332314137,4.496644607544757,114.1678469195326,1,1315.2222569853568
Electronics,East,High Income,Yes,523.4343238850299,255.40191047415234,1.820646165740685,304.2726955156087,4.3098512648314875,73.9192795862145,26,2052.0960902370334
